,STNAME,CTYNAME,YEAR,TOT_POP
11797,California,Yolo County,5,2849
11798,California,Yolo County,5,3161
11799,California,Yolo County,6,206368
11800,California,Yolo County,6,12253
11801,California,Yolo County,6,12700
11802,California,Yolo County,6,12324
11803,California,Yolo County,6,19444
11804,California,Yolo County,6,30295
11805,California,Yolo County,6,13962
11806,California,Yolo County,6,13854
11807,California,Yolo County,6,11931
11808,California,Yolo County,6,11821
11809,California,Yolo County,6,11832
11810,California,Yolo County,6,12163
11811,California,Yolo County,6,11616
11812,California,Yolo County,6,9657
11813,California,Yolo County,6,7473
11814,California,Yolo County,6,5249
11815,California,Yolo County,6,3686
11816,California,Yolo County,6,2872
11817,California,Yolo County,6,3236
11818,California,Yolo County,7,208518
11819,California,Yolo County,7,12356
11820,California,Yolo County,7,12800
11821,California,Yolo County,7,12523
11822,California,Yolo County,7,18817
11823,California,Yolo County,7,30217
11824,California,Yolo County,7,14535
11825,California,Yolo County,7,13946
11826,California,Yolo County,7,12347
11827,California,Yolo County,7,11741
11828,California,Yolo County,7,11829
11829,California,Yolo County,7,12180
11830,California,Yolo County,7,11653
11831,California,Yolo County,7,10068
11832,California,Yolo County,7,7897
11833,California,Yolo County,7,5520
11834,California,Yolo County,7,3880
11835,California,Yolo County,7,2865
11836,California,Yolo County,7,3344
11837,California,Yolo County,8,212053
11838,California,Yolo County,8,12433
11839,California,Yolo County,8,12949
11840,California,Yolo County,8,12535
11841,California,Yolo County,8,19420
11842,California,Yolo County,8,30414
11843,California,Yolo County,8,15315
11844,California,Yolo County,8,13755
11845,California,Yolo County,8,12852
11846,California,Yolo County,8,11647
11847,California,Yolo County,8,11919
11848,California,Yolo County,8,12124
11849,California,Yolo County,8,11809
11850,California,Yolo County,8,10330
11851,California,Yolo County,8,8359
11852,California,Yolo County,8,5809
11853,California,Yolo County,8,4029
11854,California,Yolo County,8,2899
11855,California,Yolo County,8,3455
11856,California,Yolo County,9,215530
11857,California,Yolo County,9,12442
11858,California,Yolo County,9,12926
11859,California,Yolo County,9,12879
11860,California,Yolo County,9,20499
11861,California,Yolo County,9,30491
11862,California,Yolo County,9,16042
11863,California,Yolo County,9,13589
11864,California,Yolo County,9,13380
11865,California,Yolo County,9,11677
11866,California,Yolo County,9,11864
11867,California,Yolo County,9,11867
11868,California,Yolo County,9,11858
11869,California,Yolo County,9,10531
11870,California,Yolo County,9,8806
11871,California,Yolo County,9,6016
11872,California,Yolo County,9,4149
11873,California,Yolo County,9,2978
11874,California,Yolo County,9,3536
11875,California,Yolo County,10,218376
11876,California,Yolo County,10,12455
11877,California,Yolo County,10,12778
11878,California,Yolo County,10,13135
11879,California,Yolo County,10,21069
11880,California,Yolo County,10,30802
11881,California,Yolo County,10,16399
11882,California,Yolo County,10,13554
11883,California,Yolo County,10,13578
11884,California,Yolo County,10,11906
11885,California,Yolo County,10,11852
11886,California,Yolo County,10,11709
11887,California,Yolo County,10,11922
11888,California,Yolo County,10,10728
11889,California,Yolo County,10,8870
11890,California,Yolo County,10,6576
11891,California,Yolo County,10,4370
11892,California,Yolo County,10,3045
11893,California,Yolo County,10,3628
11894,California,Yolo County,11,220408
11895,California,Yolo County,11,12414
11896,California,Yolo County,11,12852
11897,California,Yolo County,11,13174
11898,California,Yolo County,11,21335
11899,California,Yolo County,11,30835
11900,California,Yolo County,11,16479
11901,California,Yolo County,11,13600
11902,California,Yolo County,11,13905
11903,California,Yolo County,11,12121
11904,California,Yolo County,11,11799
11905,California,Yolo County,11,11621
11906,California,Yolo County,11,11811
11907,California,Yolo County,11,10927
11908,California,Yolo County,11,9021
11909,California,Yolo County,11,6965
11910,California,Yolo County,11,4711
11911,California,Yolo County,11,3150
11912,California,Yolo County,11,3688
11913,California,Yuba County,1,72155
11914,California,Yuba County,1,6217
11915,California,Yuba County,1,5872
11916,California,Yuba County,1,5547
11917,California,Yuba County,1,5466
11918,California,Yuba County,1,5395
11919,California,Yuba County,1,5380
11920,California,Yuba County,1,5033
11921,California,Yuba County,1,4389
11922,California,Yuba County,1,4486
11923,California,Yuba County,1,4770
11924,California,Yuba County,1,4778
11925,California,Yuba County,1,4120
11926,California,Yuba County,1,3447
11927,California,Yuba County,1,2349
11928,California,Yuba County,1,1832
11929,California,Yuba County,1,1366
11930,California,Yuba County,1,945
11931,California,Yuba County,1,763
11932,California,Yuba County,2,72146
11933,California,Yuba County,2,6217
11934,California,Yuba County,2,5872
11935,California,Yuba County,2,5545
11936,California,Yuba County,2,5465
11937,California,Yuba County,2,5394
11938,California,Yuba County,2,5380
11939,California,Yuba County,2,5033
11940,California,Yuba County,2,4389
11941,California,Yuba County,2,4486
11942,California,Yuba County,2,4769
11943,California,Yuba County,2,4774
11944,California,Yuba County,2,4120
11945,California,Yuba County,2,3447
11946,California,Yuba County,2,2349
11947,California,Yuba County,2,1832
11948,California,Yuba County,2,1366
11949,California,Yuba County,2,945
11950,California,Yuba County,2,763
11951,California,Yuba County,3,72350
11952,California,Yuba County,3,6192
11953,California,Yuba County,3,5883
11954,California,Yuba County,3,5538
11955,California,Yuba County,3,5428
11956,California,Yuba County,3,5435
11957,California,Yuba County,3,5423
11958,California,Yuba County,3,5055
11959,California,Yuba County,3,4399
11960,California,Yuba County,3,4470
11961,California,Yuba County,3,4757
11962,California,Yuba County,3,4791
11963,California,Yuba County,3,4164
11964,California,Yuba County,3,3510
11965,California,Yuba County,3,2361
11966,California,Yuba County,3,1848
11967,California,Yuba County,3,1364
11968,California,Yuba County,3,959
11969,California,Yuba County,3,773
11970,California,Yuba County,4,72492
11971,California,Yuba County,4,6126
11972,California,Yuba County,4,5917
11973,California,Yuba County,4,5525
11974,California,Yuba County,4,5265
11975,California,Yuba County,4,5513
11976,California,Yuba County,4,5525
11977,California,Yuba County,4,5150
11978,California,Yuba County,4,4318
11979,California,Yuba County,4,4330
11980,California,Yuba County,4,4581
11981,California,Yuba County,4,4784
11982,California,Yuba County,4,4311
11983,California,Yuba County,4,3713
11984,California,Yuba County,4,2401
11985,California,Yuba County,4,1897
11986,California,Yuba County,4,1372
11987,California,Yuba County,4,962
11988,California,Yuba County,4,802
11989,California,Yuba County,5,72792
11990,California,Yuba County,5,6160
11991,California,Yuba County,5,5904
11992,California,Yuba County,5,5467
11993,California,Yuba County,5,5133
11994,California,Yuba County,5,5692
11995,California,Yuba County,5,5724
11996,California,Yuba County,5,5162
11997,California,Yuba County,5,4348
11998,California,Yuba County,5,4247
11999,California,Yuba County,5,4375
12000,California,Yuba County,5,4715
12001,California,Yuba County,5,4431
12002,California,Yuba County,5,3676
12003,California,Yuba County,5,2659
12004,California,Yuba County,5,1932
12005,California,Yuba County,5,1381
12006,California,Yuba County,5,930
12007,California,Yuba County,5,856
12008,California,Yuba County,6,73114
12009,California,Yuba County,6,6131
12010,California,Yuba County,6,5900
12011,California,Yuba County,6,5411
12012,California,Yuba County,6,5063
12013,California,Yuba County,6,5732
12014,California,Yuba County,6,5829
12015,California,Yuba County,6,5313
12016,California,Yuba County,6,4453
12017,California,Yuba County,6,4224
12018,California,Yuba County,6,4216
12019,California,Yuba County,6,4635
12020,California,Yuba County,6,4458
12021,California,Yuba County,6,3710
12022,California,Yuba County,6,2845
12023,California,Yuba County,6,2017
12024,California,Yuba County,6,1407
12025,California,Yuba County,6,929
12026,California,Yuba County,6,841
12027,California,Yuba County,7,73562
12028,California,Yuba County,7,6104
12029,California,Yuba County,7,5927
12030,California,Yuba County,7,5369
12031,California,Yuba County,7,4964
12032,California,Yuba County,7,5809
12033,California,Yuba County,7,6014
12034,California,Yuba County,7,5374
12035,California,Yuba County,7,4581
12036,California,Yuba County,7,4084
12037,California,Yuba County,7,4123
12038,California,Yuba County,7,4559
12039,California,Yuba County,7,4454
12040,California,Yuba County,7,3857
12041,California,Yuba County,7,3033
12042,California,Yuba County,7,2087
12043,California,Yuba County,7,1434
12044,California,Yuba County,7,942
12045,California,Yuba County,7,847
12046,California,Yuba County,8,74083
12047,California,Yuba County,8,6111
12048,California,Yuba County,8,5910
12049,California,Yuba County,8,5452
12050,California,Yuba County,8,4890
12051,California,Yuba County,8,5728
12052,California,Yuba County,8,6029
12053,California,Yuba County,8,5462
12054,California,Yuba County,8,4772
12055,California,Yuba County,8,4088
12056,California,Yuba County,8,4034
12057,California,Yuba County,8,4429
12058,California,Yuba County,8,4461
12059,California,Yuba County,8,4005
12060,California,Yuba County,8,3257
12061,California,Yuba County,8,2139
12062,California,Yuba County,8,1499
12063,California,Yuba County,8,957
12064,California,Yuba County,8,860
12065,California,Yuba County,9,75002
12066,California,Yuba County,9,6022
12067,California,Yuba County,9,5876
12068,California,Yuba County,9,5553
12069,California,Yuba County,9,4967
12070,California,Yuba County,9,5749
12071,California,Yuba County,9,6056
12072,California,Yuba County,9,5644
12073,California,Yuba County,9,4922
12074,California,Yuba County,9,4112
12075,California,Yuba County,9,4101
12076,California,Yuba County,9,4313
12077,California,Yuba County,9,4466
12078,California,Yuba County,9,4121
12079,California,Yuba County,9,3503
12080,California,Yuba County,9,2155
12081,California,Yuba County,9,1552
12082,California,Yuba County,9,1015
12083,California,Yuba County,9,875
12084,California,Yuba County,10,76775
12085,California,Yuba County,10,6134
12086,California,Yuba County,10,6094
12087,California,Yuba County,10,5738
12088,California,Yuba County,10,5055
12089,California,Yuba County,10,5642
12090,California,Yuba County,10,6206
12091,California,Yuba County,10,5879
12092,California,Yuba County,10,5210
12093,California,Yuba County,10,4197
12094,California,Yuba County,10,4110
12095,California,Yuba County,10,4256
12096,California,Yuba County,10,4539
12097,California,Yuba County,10,4193
12098,California,Yuba County,10,3523
12099,California,Yuba County,10,2417
12100,California,Yuba County,10,1636
12101,California,Yuba County,10,1032
12102,California,Yuba County,10,914
12103,California,Yuba County,11,78041
12104,California,Yuba County,11,6187
12105,California,Yuba County,11,6242
12106,California,Yuba County,11,5894
12107,California,Yuba County,11,5091
12108,California,Yuba County,11,5510
12109,California,Yuba County,11,6254
12110,California,Yuba County,11,6024
12111,California,Yuba County,11,5403
